,id,obtime,category,description,description_id,lon,lat
268,260951,2013-06-13T13:25:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-75.67189,39.66491
269,261156,2013-06-13T15:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.6243,38.44942
270,261198,2013-06-13T16:28:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.04013,38.41959
271,261221,2013-06-13T16:50:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-77.58166,42.99645
272,261319,2013-06-13T18:38:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-77.89648832,43.20735494
273,261342,2013-06-13T19:13:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-76.2683644,42.1023181
274,261346,2013-06-13T19:17:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.2610978,42.098436
275,261353,2013-06-13T19:25:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.2691761,42.100166
276,261468,2013-06-13T20:40:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-76.51126,39.25867
277,261473,2013-06-13T20:43:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.50383,39.05291
278,261938,2013-06-14T03:25:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-73.38601,41.27716
279,261942,2013-06-14T03:47:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-72.97714,41.52669
280,261946,2013-06-14T03:52:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-72.97717,41.52681
281,262042,2013-06-14T12:30:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-73.7305071,41.41158652
282,262066,2013-06-14T14:22:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-100.20419,29.2345
283,262116,2013-06-14T18:15:00Z,Flood,Homes or buildings filled with water,42,-100.41996,29.30724
284,262123,2013-06-14T19:04:00Z,Flood,Homes or buildings filled with water,42,-100.41525,29.30432
285,262231,2013-06-14T22:08:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.57332,41.64566
286,262236,2013-06-14T22:16:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.63921,28.36731
287,262536,2013-06-15T16:04:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-100.46981,28.66469
288,262545,2013-06-15T16:18:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-100.50065,28.6754
289,262644,2013-06-15T19:23:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.45851,37.67956
290,262727,2013-06-15T21:01:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.61443104,38.96549151
291,262749,2013-06-15T21:17:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-94.57929,39.09608
292,262809,2013-06-15T22:22:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.63827907,38.9828442
293,262993,2013-06-16T03:56:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.2609922,37.3462222
294,263195,2013-06-16T17:36:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-93.40629,32.99484
295,263403,2013-06-16T22:10:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-94.48231,37.09278
296,263498,2013-06-16T23:11:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-84.5422065,38.01951275
297,263462,2013-06-16T23:11:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-84.5422065,38.01951275
298,263605,2013-06-17T01:40:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-101.0360716,38.48261808
299,264227,2013-06-17T21:24:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.74738,36.24038
300,264232,2013-06-17T21:26:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.75653,36.24371
301,264256,2013-06-17T21:39:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-86.71761,36.30704
302,264289,2013-06-17T21:51:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-85.64122,38.25167
303,264492,2013-06-17T23:42:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-99.70244,32.45523
304,264576,2013-06-18T00:52:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-101.95044,33.58979
305,264627,2013-06-18T01:54:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-94.48227,37.09286
306,264696,2013-06-18T03:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-81.72946751,35.278875231
307,264744,2013-06-18T05:08:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.80456,45.32184
308,264892,2013-06-18T13:07:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.7705,32.38172
309,264918,2013-06-18T13:51:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-81.55186894,39.30784585
310,265040,2013-06-18T16:48:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.3504232,39.999484
311,265117,2013-06-18T18:32:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.50368,39.05285
312,265123,2013-06-18T18:38:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.50364,39.0529
313,265128,2013-06-18T18:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.50376,39.05281
314,265159,2013-06-18T19:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-71.34583,42.4567
315,265233,2013-06-18T20:34:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-74.13436,40.98659
316,265315,2013-06-18T21:18:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-74.45472341,40.82965942
317,265336,2013-06-18T21:40:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-80.64617,37.72349
318,265820,2013-06-19T20:36:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-79.931568,32.79370271
319,266307,2013-06-21T05:48:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.86639325,46.808453
320,266308,2013-06-21T06:07:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.39719,45.65188
321,266434,2013-06-21T14:18:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-92.0574146,42.609116683
322,266539,2013-06-21T17:55:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.1960481,41.9920918
323,266610,2013-06-21T19:56:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.0275346,41.46814266
324,266763,2013-06-22T01:16:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-103.01414,42.82839
325,266813,2013-06-22T03:34:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.02318,46.24597
326,267003,2013-06-22T19:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.15336977,40.31092377
327,267171,2013-06-22T22:56:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-103.50854,44.40996
328,267256,2013-06-23T02:34:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-78.06413,33.90301
329,267599,2013-06-23T18:13:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.8984,30.58964
330,267747,2013-06-23T21:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.02315,40.05192
331,268186,2013-06-24T15:42:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-91.5271,41.66319
332,268239,2013-06-24T16:41:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.47192,37.9798
333,268254,2013-06-24T16:53:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.95072,39.64027
334,268891,2013-06-25T13:41:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.9778578,42.5284594
335,269495,2013-06-26T03:18:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.50391,39.05309
336,269497,2013-06-26T03:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.50371,39.05292
337,269527,2013-06-26T04:36:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-83.27677,42.09317
338,269584,2013-06-26T09:08:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-91.9056858,42.615997783
339,269654,2013-06-26T12:25:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.13379,42.135
340,269663,2013-06-26T12:50:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.81088,41.98373
341,269670,2013-06-26T13:00:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.86592835,41.984091133
342,269677,2013-06-26T13:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.04913,42.13077
343,269699,2013-06-26T14:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.11752844,41.45297432
344,269700,2013-06-26T14:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.11752844,41.45297432
345,269740,2013-06-26T15:42:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.03543,42.07462
346,269973,2013-06-26T20:56:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-85.74491,38.25542
347,270083,2013-06-26T21:45:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-90.05336372,46.17502238
348,270131,2013-06-26T22:15:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.02749,42.28183
349,270137,2013-06-26T22:20:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-84.52776024,38.09431719
350,270154,2013-06-26T22:31:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-84.5427569,38.0197854
351,270251,2013-06-26T23:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.53125,38.6719
352,270309,2013-06-27T00:56:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-75.06209,40.04333
353,270317,2013-06-27T01:11:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.46086125,38.32127255
354,270335,2013-06-27T01:39:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.20365,38.27846
355,270427,2013-06-27T06:32:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.88877602,36.09626228
356,270429,2013-06-27T06:39:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.86227,37.8593
357,270690,2013-06-27T18:39:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-78.3763352,40.5214896
358,270705,2013-06-27T18:56:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-78.3756068,40.51912142
359,270811,2013-06-27T21:08:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-79.87093,34.30255
360,270886,2013-06-27T22:02:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-84.27438,35.79606
361,270975,2013-06-27T23:22:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-77.77552,40.88814
362,271077,2013-06-28T00:36:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-85.83265,41.21043
363,271089,2013-06-28T00:45:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.32930855,40.86860635
364,271580,2013-06-28T19:26:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-77.50295,38.78923
365,271729,2013-06-28T21:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-84.56693,42.71199
366,271796,2013-06-28T22:14:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.26771574,42.10267977
367,272133,2013-06-29T09:14:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-80.77512342,41.75017937
368,272140,2013-06-29T10:58:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-80.7747238,41.7500599
369,272332,2013-06-29T19:00:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-73.22300766,44.480576184
370,272356,2013-06-29T19:42:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.12644,39.70835
371,272392,2013-06-29T20:25:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-120.5506072,47.0041535
372,272399,2013-06-29T20:36:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-120.5506215,47.004101145999996
373,272521,2013-06-29T22:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.14238,40.01689
374,272566,2013-06-29T23:24:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-83.7859089,41.1079833
375,272568,2013-06-29T23:26:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-81.29226261,41.36237855
376,272647,2013-06-30T01:50:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.64318679,42.73454431
377,272934,2013-06-30T18:14:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-75.75916,39.60889
