,UEI,Start Date,End Date,Duration(Days),Main Cause,Location,Districts,State,Latitude,Longitude,Severity,Area Affected,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage ,Event Source,Event Souce ID
2343,UEI-IMD-FL-1996-0026,19960803,19960803,1.0,heavy rains,,Rohtak,Haryana,,,,,,,,,,Several parts of the town including a civil hospital flooded,IMD,
2344,UEI-IMD-FL-1996-0027,19960810,19960815,6.0,heavy rains,,Entire State,Haryana,,,,,,,,,,i)Normal life paralysed ii)Several villages flooded,IMD,
2345,UEI-IMD-FL-1996-0028,19960908,19960910,3.0,heavy rains,,Entire State,Haryana,,,,,1,,,,1 persons died due to wall collapse,Normal life completely paralysed,IMD,
2346,UEI-IMD-FL-1996-0029,19960317,19960317,1.0,heavy rains,,Kullu,Himachal Pradesh,,,,,,,,,,i)Vehicular traffic disrupted between Kullu-Manali national highway due to landslide ii)Vehicular traffic suspended between Manali and Aler,IMD,
2347,UEI-IMD-FL-1996-0030,19960619,19960619,1.0,heavy rains,,Solan,Himachal Pradesh,,,,,2,,,,2 children washed away in a swollen nullah,,IMD,
2348,UEI-IMD-FL-1996-0031,19960627,19960627,1.0,heavy rains,,Kangra,Himachal Pradesh,,,,,11,,,,11 person sdied at Palampur,,IMD,
2349,UEI-IMD-FL-1996-0032,19960701,19960701,1.0,heavy rains,,Bilaspur,Himachal Pradesh,,,,,2,1,,,2 persons died and another injured due to house collapse,,IMD,
2350,UEI-IMD-FL-1996-0033,19960714,19960723,10.0,heavy rains,,Entire State,Himachal Pradesh,,,,,7,,,,7 persons died,i)Normal life paralysed ii)Road communication disrupted,IMD,
2351,UEI-IMD-FL-1996-0034,19960803,19960803,1.0,heavy rains,,Hamirpur,Himachal Pradesh,,,,,2,,,350,i)2 personss died ii)350 cattlleheads perished,Power/water supply and telecommunication services disrupted,IMD,
2352,UEI-IMD-FL-1996-0035,19960813,19960813,1.0,heavy rains,,Shimla,Himachal Pradesh,,,,,2,,,,2 persons died due to a landslide,,IMD,
2353,UEI-IMD-FL-1996-0036,19960815,19960815,1.0,heavy rains,,Entire State,Himachal Pradesh,,,,,,,,3,3 cattleheads perished,80 houses collapsed,IMD,
2354,UEI-IMD-FL-1996-0037,19960908,19960909,2.0,heavy rains,,Entire State,Himachal Pradesh,,,,,3,,,,3 persons including 1 child died,i)Normal life completely paralysed ii)350 bighas of agricultural land washed away iii)4 houses collapsed iv)2 bridges washed away v)Kalka-Shimla Chamba-Pathankot and Hindustan-Tibet highways closed due to landslide,IMD,
2355,UEI-IMD-FL-1996-0038,19960224,19960224,1.0,heavy rains,,Kashmir Valley,Jammu and Kashmir,,,,,,,,,,"Kashmir valley cut off from the rest of the country, following the closure of 300km long Srinagar-Jammu national highway due to landslide",IMD,
2356,UEI-IMD-FL-1996-0039,19960316,19960317,2.0,heavy rains,,Entire State,Jammu and Kashmir,,,,,3,,,,3 persosn died,,IMD,
2357,UEI-IMD-FL-1996-0040,19960617,19960620,4.0,severe floods,,Kashmir Valley,Jammu and Kashmir,,,,,4,,,,4 persons died,i)Low lying areas inundated ii)Srinagar-Jammu highway closed for vehicular traffic,IMD,
2358,UEI-IMD-FL-1996-0041,19960622,19960628,7.0,severe flood,,Entire State,Jammu and Kashmir,,,,,15,,,,15 persons died,Low level areas submerged and normal life affected,IMD,
2359,UEI-IMD-FL-1996-0042,19960821,19960826,6.0,severe flood,,"Doda, Jammu, Kashmir Valley, Kathua, Rajauri and Udahampur",Jammu and Kashmir,,,,,241,,,,241 persons died,"i)Due to heavy rains temperature fell down below freezing point ii)About 9,000 Amarnath pilgrims standed Panchtarni and Sheshnag. Armay called for rescue operations iii)More than 60,000 devotees remained stranded on 46km trekking route from Pahalgam to holy cave iv)Road connecting Anantnag-Pahalgam highway completely disrupted due to flooding v)Jammu-Srinagar highway blocked due to landslides vi)Vehicular traffic on Jammu-Pathankot highway completely disrupted due to flooding of rivers vii)Floods water entered into 70 villages under Doda, Jammu, Rajauri, Udhampur and Kathua",IMD,
2360,UEI-IMD-FL-1996-0043,19960613,19960615,3.0,heavy rains,,"Bengaluru, Bellary, Bijapur, Dakshin Kannada and Kolar",Karnataka,,,,,29,15,,,29 persons died and 15 other injured,"i)Many trees uprooted ii)Roofs of many houses blown off, 150 houses damaged iii)Overhead powerlines snapped",IMD,
2361,UEI-IMD-FL-1996-0044,19960614,19960614,1.0,heavy rains,,Bengaluru,Karnataka,,,,,9,12,,,9 persons died and 12 other injured in a building collapsed at J.P. Nagar area,,IMD,
2362,UEI-IMD-FL-1996-0045,19960811,19960811,1.0,heavy rains,,Bengaluru,Karnataka,,,,,2,7,,,2 persons died and 7 injured,i)Low lying areas flooded ii)Many compound walls collapsed iii)Trees and electric uprooted,IMD,
2363,UEI-IMD-FL-1996-0046,19960826,19960826,1.0,heavy rains,,Raichur,Karnataka,,,,,,,,,,i)394 huts collapsed ii)Several families rendered homeless iii)Damage worth Rs. 1.5 crores reported,IMD,
2364,UEI-IMD-FL-1996-0047,19960801,19960831,31.0,severe flood,,Entire State,Karnataka,,,,,137,,,"4,456","i)137 persons died ii)4,456 cattleheads perished","i)Crop worth Rs. 3.16 crores in 22,657 acres dmaged ii)898 houses fully and 11,795 houses partially collapsed iii)The total loss to private the public property worth Rs. 24.31 crores, reported",IMD,
2365,UEI-IMD-FL-1996-0048,19960922,19960928,7.0,severe flood,,Bijapur,Karnataka,,,,,,,,,,"i)293 houses fully collapsed and 4,081 houses badly damaged ii)13 bridges and 2 school buildings damaged",IMD,
2366,UEI-IMD-FL-1996-0049,19961001,19961002,2.0,heavy rains,,"Belgaum, Bellary, Dharwad and Raichur",Karnataka,,,,,15,12,,,15 persons died and 12 other injured,i)Many houses collapsed ii)Cinema tent collapsed,IMD,
2367,UEI-IMD-FL-1996-0050,19960603,19960603,1.0,heavy rains,,Kottayam,Kerala,,,,,,,,,,Widespread damage to property and agriculture at Manimala panchayat areas reported,IMD,
2368,UEI-IMD-FL-1996-0051,19960613,19960613,1.0,heavy rains,,Thiruvananthapuram,Kerala,,,,,,,,,,i)100 houses fully and 50 partially damaged ii)Widespread damage to private and public property reported,IMD,
2369,UEI-IMD-FL-1996-0052,19960614,19960615,2.0,heavy rains,,"Alappuzha, Ernakulam, Idukki, Kannur, Kasaragode, Kottayam, Kozhikode, Malappuram, Thrissur and Waynad",Kerala,,,,,1,,,,1 person died at Kozhikode,i)100 houses fully and 300 partially damaged at Ernakulam district ii)29 houses fully and 408 partially damaged at Alappuzha iii)100 houses damaged at Idukki iv)Widespread damaged to progerty and agriculture reported,IMD,
2370,UEI-IMD-FL-1996-0053,19960616,19960622,7.0,heavy rains,,Entire State,Kerala,,,,,24,,,,24 persons died,"i)2,500 houses damaged ii)Extensive damage to agriculture crop reported iii)Loss of property worth Rs. 25 crores reported",IMD,
2371,UEI-IMD-FL-1996-0054,19960617,19960617,1.0,heavy rains,,Thiruvananthapuram,Kerala,,,,,,,,,,11 houses fully damaged,IMD,
2372,UEI-IMD-FL-1996-0055,19960620,19960620,1.0,heavy rains,,Kozhikode and Thiruvananthapuram,Kerala,,,,,2,,,,2 persosn died at Mavoor in Kozhikode,"i)250 houses at Pozhiyoor, Paruthiyoor and Kollenkode damaged",IMD,
2373,UEI-IMD-FL-1996-0056,19960720,19960721,2.0,heavy rains,,Idukki and Pathanamthitta,Kerala,,,,,,,,,,Widespread damage to property and agriculture reported,IMD,
2374,UEI-IMD-FL-1996-0057,19960724,19960724,1.0,heavy rains,,Idukki and Kozhikode,Kerala,,,,,,,,,,i)27 houses partially damaged ii)Widespread damage to property and agriculture reported,IMD,
2375,UEI-IMD-FL-1996-0058,19960808,19960808,1.0,heavy rains,,Thiruvananthapuram,Kerala,,,,,,,,,,4 houses daaged at Kadinamkulam and Puthakurichy area,IMD,
2376,UEI-IMD-FL-1996-0059,19960812,19960812,1.0,heavy rains,,Idukki,Kerala,,,,,,,,,1 child died,Widespread damaged to property and agriculture reported,IMD,
2377,UEI-IMD-FL-1996-0060,19960823,19960823,1.0,heavy rains,,Kottayam,Kerala,,,,,,,,,,Widespread damaged to property and agriculture at Thalanadu Panchayat reported,IMD,
2378,UEI-IMD-FL-1996-0061,19960911,19960911,1.0,heavy rains,,Idukki,Kerala,,,,,,,,,,Widespread damaged to property and agriculture at Cheruli and Chelachuvadu reported,IMD,
2379,UEI-IMD-FL-1996-0062,19960617,19960619,3.0,heavy rains,,Bastar,Madhya Pradesh,,,,,,,,,,Jagdalpur-Kota road damaged at Karlapal village disrupting vehicular traffic,IMD,
2380,UEI-IMD-FL-1996-0063,19960701,19960701,1.0,heavy rains,,Bilaspur,Madhya Pradesh,,,,,2,1,,,2 persons died and another injured in a house collapsed,,IMD,
2381,UEI-IMD-FL-1996-0064,19960724,19960727,4.0,heavy rains,,Bhopal and neighbourhood,Madhya Pradesh,,,,,8,,,,8 persons died,i)Low lying areas flooded ii)Several kutchcha houses collapsed iii)All the road link connecting other cities disruption iv)Electric/telephone lines disrupted,IMD,
2382,UEI-IMD-FL-1996-0065,19960804,19960804,1.0,heavy rains,,Damoh,Madhya Pradesh,,,,,2,,,,2 persons died,i)Low lying areas in Rakhlaolo and NOtha villages flooded ii)Many kutchcha houses collapsed,IMD,
2383,UEI-IMD-FL-1996-0066,19960805,19960805,1.0,heavy rains,,Bhopal,Madhya Pradesh,,,,,,,,,,Air services affected,IMD,
2384,UEI-IMD-FL-1996-0067,19960821,19960824,4.0,heavy rains,,"Bhopal, Morena and Raigarh",Madhya Pradesh,,,,,2,,,10,i)2 persons died ii)10 cattleheads perished,i)25 villages flooded ii)Many kutchcha houses collapsed iii)Road/rail links affected,IMD,
2385,UEI-IMD-FL-1996-0068,19960609,19960609,1.0,heavy rains,,Thane,Maharastra,,,,,4,8,,,4 persons died and 8 other injured due to landslides ,,IMD,
2386,UEI-IMD-FL-1996-0069,19960614,19960618,5.0,heavy rains,,Ratnagiri,Maharastra,,,,,,1,,10,i)1 woman washed away in Rajapur Taluka ii)10 cattleheads perished,"i)Loss to property worth Rs. 57,500/- reported ii)925 houses collapsed iii)The loss estimated to worth Rs. 7,84,120/-",IMD,
2387,UEI-IMD-FL-1996-0070,19960615,19960615,1.0,heavy rains,,Nasik,Maharastra,,,,,5,,,,5 persons died due to house collapsed,,IMD,
2388,UEI-IMD-FL-1996-0071,19960617,19960617,1.0,heavy rains,,Mumbai,Maharastra,,,,,,,,,,A portion of a building collpased in South Mumbai,IMD,
2389,UEI-IMD-FL-1996-0072,19960618,19960619,2.0,heavy rains,,"Kolhapur, Mumbai, Thane and Pune",Maharastra,,,,,6,9,,,i)6 fishermen reported missing when a trawler capsized in high sea ii)9 persons injured due to wall collapsed in Dahisar,"i)Normal life completely paralysed ii)Vehicular traffic on Pune-Bengaluru national highway disrupted , i)Normal life paralysed ii)Low lying areas flooded iii)Several houses collapsed iv)Several trees/electric poles uprooted disrupted vehicular/electric supply/railway services v)32 trees uprooted in Kalyan town vi)Large number of land slides reported in different parts of the city",IMD,
2390,UEI-IMD-FL-1996-0073,19960621,19960622,2.0,heavy rains,,Ratnagiri,Maharastra,,,,,3,,,,3 persons died,1 house collapsed,IMD,
2391,UEI-IMD-FL-1996-0074,19960702,19960702,1.0,heavy rains,,Mumbai,Maharastra,,,,,,,,,,Overhead equipments of trains damaged and the tracks submerged under 8 inches of water,IMD,
2392,UEI-IMD-FL-1996-0075,19960711,19960711,1.0,heavy rains,,Mumbai,Maharastra,,,,,1,11,,,1 child died and 11 other injured in Dharavi area,,IMD,
2393,UEI-IMD-FL-1996-0076,19960715,19960721,7.0,heavy rains,,Mumbai and Thane,Maharastra,,,,,16,6,,,i)15 persons died and 6 other injured ii)1 child died due to wall collapse in Borivali,"i)Normal life completely paralysed ii)10 houses damaged in Thane iii)Suburban railway services completely disrupted iv)One multi storeyed building collapsed and several houses in Mumbai damaged v)3,000 people shifted to safer places in Ulhasnagar vi)Low lying areas flooded vii)Public transport completely disrupted",IMD,
2394,UEI-IMD-FL-1996-0077,19960825,19960825,1.0,heavy rains,,Mumbai,Maharastra,,,,,,,,,,i)Railway train schedule collapsed ii)Vehicular traffic blocked,IMD,
2395,UEI-IMD-FL-1996-0078,19960827,19960827,1.0,heavy rains,,Amravati,Maharastra,,,,,,3,,,3 women drowned in a nullah at Kurla in Morshi tehsil,,IMD,
2396,UEI-IMD-FL-1996-0079,19960829,19960829,1.0,heavy rains,,Jalna and Nanded,Maharastra,,,,,7,,,,7 persons died,,IMD,
2397,UEI-IMD-FL-1996-0080,19960904,19960904,1.0,heavy rains,,Solapur,Maharastra,,,,,,2,,,2 persons injured due to wall collapse in Umerga taluka,,IMD,
2398,UEI-IMD-FL-1996-0081,19960910,19960915,6.0,severe flood,,"Beed, Latur and Nanded",Maharastra,,,,,8,,,,8 persons died in which 5 from Beed and 3 from Nanded district,i)Low lying areas inundated ii)Many houses damaged and a few collapsed iii)Damage of pulses crop reported iv)Latur-Hyderabad national highway affected and remain closed for traffic,IMD,
2399,UEI-IMD-FL-1996-0082,19960926,19961005,10.0,heavy rains,,Entire State,Maharastra,,,,,34,,,2003,i)26 persons died and 8 other missing ii)3 cattleheads and 2000 birds perished,"i)13 district affected ii)2,021 houses damaged. Loss estimated to worth Rs. 47,46,000/- iii)12 cowsheds worth Rs. 34,000/- damaged iv)Property worth Rs. 1,18,00,000/- in 30 taluks of 13 districts damaged v)Crops in 170 hectares of land destroyed while 116 hectares of agriculture land inundated. Loss estimated to worth Rs. 44,19,000/-",IMD,
2400,UEI-IMD-FL-1996-0083,19961002,19961002,1.0,heavy rains,,Pune,Maharastra,,,,,4,2,,,4 persons died and 2 other injured,i)Low lying areas inundated ii)Many trees uprooted iii)Railway and road traffic affected iv)Many mud houses collapsed,IMD,
2401,UEI-IMD-FL-1996-0084,19961005,19961005,1.0,heavy rains,,Sangli,Maharastra,,,,,4,,,,4 persons died,,IMD,
2402,UEI-IMD-FL-1996-0085,19961022,19961022,1.0,heavy rains,,Ahmednagar,Maharastra,,,,,1,,,,1 person drowned,Property worth of lakhs of rupees damaged,IMD,
2403,UEI-IMD-FL-1996-0086,19961015,19961021,7.0,heavy rains,,Pune and Satara,Maharastra,,,,,,,,,,"i)In Junnar taluka, rice crop and vegetable crops damaged. Loss estimated to worth Rs. 3.25 crores ii)Crop in 1.36 lakh hectares of land area damaged iii)40 villages in Patan taluka of Stara district affected iv)Large number of houses dmaged. Loss estimated to eorth Rs. 3.5 lakhs v)52 irrigation pump sets washed away vi)Agriculture crops worth Rs. 2.67 lakh damaged vii)Road connecting Chafal-Jadhavwadi completely washed away disrupting road transport",IMD,
2404,UEI-IMD-FL-1996-0087,19960729,19960729,1.0,flash flood,,"East Garo Hills, South Garo Hills and West Garo Hills",Meghalaya,,,,,7,,,,7 persons died,Crop worth Rs. 7 lakhs damaged,IMD,
2405,UEI-IMD-FL-1996-0088,19961008,19961008,1.0,heavy rains,,Chhimtuipui,Mizoram,,,,,,,,,,Road communication disrupted,IMD,
2406,UEI-IMD-FL-1996-0089,19960723,19960723,1.0,heavy rains,,Koraput,Odisha,,,,,,,,,,"In Kundra, Jaypore, Kotpad, Laximum areas i)200 thatched houses damaged ii)Kharif crop in over 1000 hectares submerged/washed away",IMD,
2407,UEI-IMD-FL-1996-0090,19960619,19960619,1.0,heavy rains,,Ferozepur,Punjab,,,,,2,,,,1 woman and her son died under a house collapsed at Panjkori village near Abohar,,IMD,
2408,UEI-IMD-FL-1996-0091,19960626,19960626,1.0,heavy rains,,Moga,Punjab,,,,,,,,,,i)Low lying areas in the town inundated affecting shops and houses ii)Oilseed stock worth several lakhs rupees washed away,IMD,
2409,UEI-IMD-FL-1996-0092,19960803,19960803,1.0,heavy rains,,Entire State,Punjab,,,,,,,,,,i)Low lying areas flooded ii)Flood water entered into shopping complex causing great damage,IMD,
2410,UEI-IMD-FL-1996-0093,19960818,19960818,1.0,heavy rains,,Entire State,Punjab,,,,,,,,,,i)Normal life paralysed in Amritsar and surrounding areas ii)Damage to property reported,IMD,
2411,UEI-IMD-FL-1996-0094,19960909,19960909,1.0,heavy rains,,Patiala,Punjab,,,,,1,,,,1 person died,,IMD,
2412,UEI-IMD-FL-1996-0095,19960620,19960626,7.0,severe flood,,"Alwar, Bharatpur, Bikaner, Churu, Dausa, hanumangarh, Jaipur, Jaisalmer, jhunjhunu, Jodhpur, Nagaur, Sikar and Udaipur",Rajasthan,,,,,58,,,,58 persond died,"i)Worst affects districts Bharatpur, Jodhpur and Nagaur ii)Bharatpur railway station, Cimmco's wagon factory and most parts of the industrial area flooded with water making the Bharatpur city inaccessible by rail or road iii)Several houses damaged iv)Several villages and towns marooned",IMD,
2413,UEI-IMD-FL-1996-0096,19960726,19960726,1.0,heavy rains,,Jhalawar,Rajasthan,,,,,2,,,,2 persons died,One truck washed away,IMD,
2414,UEI-IMD-FL-1996-0097,19960806,19960806,1.0,heavy rains,,Bharatpur and Jodhpur,Rajasthan,,,,,2,,,,2 persons died,Number of houses collapsed,IMD,
2415,UEI-IMD-FL-1996-0098,19960823,19960825,3.0,heavy rains,,"Alwar, Bharatpur, Dholpur, Jaipur, Kota and Tonk",Rajasthan,,,,,,,,,,i)Several villages flooded ii)Many houses damaged,IMD,
2416,UEI-IMD-FL-1996-0099,19960905,19960905,1.0,heavy rains,,Ajmer,Rajasthan,,,,,1,,,,1 person died,Low lying areas flooded,IMD,
2417,UEI-IMD-FL-1996-0100,19960908,19960909,2.0,heavy rains,,"Ajmer, Alwar and Bharatpur",Rajasthan,,,,,13,,,,13 persons died of which 6 in Alwar district alone,,IMD,
2418,UEI-IMD-FL-1996-0101,19961005,19961005,1.0,heavy rains,,Gangatok,Sikkim,,,,,7,,,,7 persons died due to house collapsed,,IMD,
2419,UEI-IMD-FL-1996-0102,19960614,19960615,2.0,heavy rains,,"Chennai, Caddalore, Coimbatore and Tanjavur",Tamil Nadu,,,,,14,,,,14 perosns died,"i)Chennai recorded 35 cm of rainfall in a single day which is a record of last 100 years ii)More than 2,000 people in Chennai rescued and shifted to safer place iii)Train services on Chennai-Bengaluru and Chennai-Vijayawada sector disrupted",IMD,
2420,UEI-IMD-FL-1996-0103,19961017,19961019,3.0,severe flood,,"Chengalpattu, MGR, Chennai, Dharmapuri, Dindigul, Kanniyakumari, Madurai, Nagapattinam, Salem, Tirunelveli, Tiruchirapali and Tiruvannamalai",Tamil Nadu,,,,,21,,,78,i)21 persons died ii)78 cattleheads perished,"i)Flood water entered in 75,000 huts in Chennai ii)469 huts fully and 1093 huts partially damaged iii)101 irrigation channels breached iv)Agriculture crop extensively damaged v)Roads in Chennai damaged at many places",IMD,
2421,UEI-IMD-FL-1996-0104,19961117,19961128,12.0,heavy rains,,"Chennai, Nagapattinam and Tanjavur",Tamil Nadu,,,,,5,,,,5 persons died due to house collapse in Chennai,i)Crop in 1 lakh acres of land affected ii)Many huts damaged iii)Several roads damaged disrupted vehicular traffic,IMD,
2422,UEI-IMD-FL-1996-0105,19961212,19961218,7.0,heavy rains,,Entire State,Tamil Nadu,,,,,135,,,"2,738","i)135 persons died ii)2,738 cattleheads perished","i)3.05 lakh houses fully and 3.55 lakh houses partially damaged ii)Paddy crop in 1,89,791 hectares completely and 85,122 hectares partially submerged iii)Embankment of 1,333 lakes completely and 981 partially breached iv)8,576 km road damaged v)976 culverts and 62 big bridges damaged vi)Train services between Chennai and Trichy affected due to inundation vii)Total loss estimated Rs. 1,090 crore",IMD,
2423,UEI-IMD-FL-1996-0106,19960702,19960702,1.0,heavy rains,,West Tripura,Tripura,,,,,8,40,,,8 person died and 40 other injured when a Government store house collapse,i)Property worth more than one crore damged ii)Large number of houses and shops damaged,IMD,
2424,UEI-IMD-FL-1996-0107,19960718,19960718,1.0,heavy rains,,Pithoragarh,Uttar Pradesh,,,,,25,9,,,25 persons died and 9 other injured in several incidences of house collapse,Several houses collapsed,IMD,
2425,UEI-IMD-FL-1996-0108,19960723,19960723,1.0,flash flood,,Bahraich,Uttar Pradesh,,,,,,,,,,i)Hundreds of villages flooded ii)Crop worth crores of rupees damaged,IMD,
2426,UEI-IMD-FL-1996-0109,19960724,19960724,1.0,heavy rains,,Bara Banki,Uttar Pradesh,,,,,5,,,,5 persons died,Many houses damaged and collapsed,IMD,
